source,id,original_name,import,ossl_name,abbrev,unit,original_description
kssl_calc,852,"Aluminum Saturation, CECd-Set 21",,,al_sat_cecd21,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,853,"Aluminum Saturation, CECd-Set 22",,,al_sat_cecd22,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,854,"Aluminum Saturation, CECd-Set 23",,,al_sat_cecd23,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,855,"Aluminum Saturation, CECd-Set 24",,,al_sat_cecd24,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,856,"Aluminum Saturation, CECd-Set 25",,,al_sat_cecd25,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1075,"Aluminum Saturation, CECd-Set 26",,,al_sat_cecd26,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1076,"Aluminum Saturation, CECd-Set 27",,,al_sat_cecd27,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1077,"Aluminum Saturation, CECd-Set 28",,,al_sat_cecd28,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1078,"Aluminum Saturation, CECd-Set 29",,,al_sat_cecd29,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,504,"Aluminum Saturation, CECd-Set 3",,,al_sat_cecd3,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1079,"Aluminum Saturation, CECd-Set 30",,,al_sat_cecd30,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1080,"Aluminum Saturation, CECd-Set 31",,,al_sat_cecd31,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1081,"Aluminum Saturation, CECd-Set 32",,,al_sat_cecd32,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1082,"Aluminum Saturation, CECd-Set 33",,,al_sat_cecd33,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1083,"Aluminum Saturation, CECd-Set 34",,,al_sat_cecd34,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1084,"Aluminum Saturation, CECd-Set 35",,,al_sat_cecd35,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1135,"Aluminum Saturation, CECd-Set 36",,,al_sat_cecd36,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1214,"Aluminum Saturation, CECd-Set 37",,,al_sat_cecd37,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1215,"Aluminum Saturation, CECd-Set 38",,,al_sat_cecd38,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1216,"Aluminum Saturation, CECd-Set 39",,,al_sat_cecd39,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,505,"Aluminum Saturation, CECd-Set 4",,,al_sat_cecd4,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1217,"Aluminum Saturation, CECd-Set 40",,,al_sat_cecd40,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1332,"Aluminum Saturation, CECd-Set 41",,,al_sat_cecd41,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1333,"Aluminum Saturation, CECd-Set 42",,,al_sat_cecd42,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1334,"Aluminum Saturation, CECd-Set 43",,,al_sat_cecd43,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1335,"Aluminum Saturation, CECd-Set 44",,,al_sat_cecd44,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1336,"Aluminum Saturation, CECd-Set 45",,,al_sat_cecd45,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1337,"Aluminum Saturation, CECd-Set 46",,,al_sat_cecd46,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1338,"Aluminum Saturation, CECd-Set 47",,,al_sat_cecd47,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1339,"Aluminum Saturation, CECd-Set 48",,,al_sat_cecd48,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1370,"Aluminum Saturation, CECd-Set 49",,,al_sat_cecd49,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,506,"Aluminum Saturation, CECd-Set 5",,,al_sat_cecd5,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1371,"Aluminum Saturation, CECd-Set 50",,,al_sat_cecd50,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1372,"Aluminum Saturation, CECd-Set 51",,,al_sat_cecd51,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1373,"Aluminum Saturation, CECd-Set 52",,,al_sat_cecd52,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1408,"Aluminum Saturation, CECd-Set 53",,,al_sat_cecd53,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1409,"Aluminum Saturation, CECd-Set 54",,,al_sat_cecd54,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1410,"Aluminum Saturation, CECd-Set 55",,,al_sat_cecd55,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,1411,"Aluminum Saturation, CECd-Set 56",,,al_sat_cecd56,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,507,"Aluminum Saturation, CECd-Set 6",,,al_sat_cecd6,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,627,"Aluminum Saturation, CECd-Set 7",,,al_sat_cecd7,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,800,"Aluminum Saturation, CECd-Set 8",,,al_sat_cecd8,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_calc,801,"Aluminum Saturation, CECd-Set 9",,,al_sat_cecd9,%,"Aluminum saturation is calculated by (AL_KCL/(Sum of bases))*100. It provides some inference of potential Al toxicity problems, although many other factors influence Al toxicity."
kssl_analyte,65,"Aluminum, Dithionite Citrate Extractable",,,al_dith,% wt,Dithionite citrate extractable aluminum is an indicator of the amount of aluminum substituted for iron in iron oxides. It does not necessarily represent total pedogenic Al.
kssl_analyte,1056,"Aluminum, Element Mehlich3 Extractable",,,al_el_meh3,mg/kg,The aluminum extracted by the Mehlich III solution.
kssl_analyte,69,"Aluminum, KCl Extractable",,,al_kcl,cmol(+)/kg,"KCl extractable aluminum approximates the exchangeable Al, and is a measure of the active acidity present in soils with a 1:1 water pH less than 5.5. It relates to the immediate lime requirement and the CEC of the soil."
kssl_analyte,670,"Aluminum, Major Element",,,al_mjelm,mg/kg,Total Al is the aluminum measured after total dissolution of a size fraction of soil material. It is stored as percent of the element and reported as  percent oxide on the base of the size fraction used.
kssl_analyte,1507,"Aluminum, Major Element XRF",,,al_mjelm_xrf,mg/kg,Total Al is the aluminum measured after total dissolution of a size fraction of soil material. It is stored as percent of the element and reported as  percent oxide on the base of the size fraction used.
kssl_analyte,59,"Aluminum, Oxalate Extractable",,,al_ox,% wt,"Ammonium  oxalate extractable aluminum is an estimate of the total pedogenic Al, much of which may be in noncrystalline materials or complexed by organic matter. It is reported as gravimetric percent on a <2 mm base."
kssl_analyte,71,"Aluminum, Sodium Pyrophosphate Extractable",,,al_pyp,% wt,"Sodium pyrophosphate extractable aluminum is the fraction extracted by 0.1M sodium pyrophosphate. It was originally considered the portion associated with organic compounds, although subsequent evidence indicates other forms are also removed."
kssl_analyte,391,"Aluminum, Total",,,al_tot,% wt,Total Al is the aluminum measured after total dissolution of a size fraction of soil material. It is stored as percent of the element and reported as  percent oxide on the base of the size fraction used.
kssl_analyte,1197,"Aluminum, Water Element",,,al_wtelm,µg/L,Total Al is the aluminum measured in the water sample.
kssl_analyte,1158,"Aluminum, Water Extractable",,,al_watx,µg/kg,The aluminum extracted by the Water solution.
kssl_analyte,1437,"Aluminum, X-Ray Flourescence Element",,,al_pxrf,ppm,Aluminum as determined using portable X-Ray fluorescence on a powdered sample; XRF sample cup with polypropylene film.
kssl_analyte,1470,"Alunite, dsc",,,min_AT_dsc,%,to be added
kssl_analyte,1483,"Ammonium, Saturation Extract",,,nh4_satx,mmol(+)/L,"Ammonium in the saturation extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract."
kssl_analyte,1484,"Ammonium, Water",,,nh4_wat,µg/L,Ammonium in the water sample.
kssl_analyte,111,"Amphibole, petro_count",,,min_AM_petro_count,count,to be added
kssl_analyte,423,"Amphibole, x-ray",,,min_AM_x-ray,peak_size,to be added
kssl_analyte,1242,"Amphibole, x-ray pm",,,min_AM_x-ray_pm,peak_size,to be added
kssl_analyte,637,"Analcime, petro_count",,,min_LC_petro_count,count,to be added
kssl_analyte,424,"Analcime, x-ray",,,min_LC_x-ray,peak_size,to be added
kssl_analyte,1391,"Analcime, x-ray pm",,,min_LC_x-ray_pm,peak_size,to be added
kssl_analyte,112,"Anatase, petro_count",,,min_AE_petro_count,count,to be added
kssl_analyte,425,"Anatase, x-ray",,,min_AE_x-ray,peak_size,to be added
kssl_analyte,1243,"Anatase, x-ray pm",,,min_AE_x-ray_pm,peak_size,to be added
kssl_analyte,113,"Andalusite, petro_count",,,min_AN_petro_count,count,to be added
kssl_analyte,1244,"Andalusite, x-ray pm",,,min_AN_x-ray_pm,peak_size,to be added
kssl_analyte,114,"Andesite, petro_count",,,min_FA_petro_count,count,to be added
kssl_analyte,1245,"Andesite, x-ray pm",,,min_FA_x-ray_pm,peak_size,to be added
kssl_analyte,115,"Anhydrite, petro_count",,,min_AY_petro_count,count,to be added
kssl_analyte,1246,"Anhydrite, x-ray pm",,,min_AY_x-ray_pm,peak_size,to be added
kssl_analyte,116,"Anorthite, petro_count",,,min_FN_petro_count,count,to be added
kssl_analyte,1247,"Anorthite, x-ray pm",,,min_FN_x-ray_pm,peak_size,to be added
kssl_analyte,117,"Anorthoclase, petro_count",,,min_FH_petro_count,count,to be added
kssl_analyte,1248,"Anorthoclase, x-ray pm",,,min_FH_x-ray_pm,peak_size,to be added
kssl_analyte,118,"Anthophyllite, petro_count",,,min_AH_petro_count,count,to be added
